source,period,year_month,mean_sentiment,median_sentiment,positive_pct,neutral_pct,negative_pct,sentence_count,sentiment_std
the_last_leg,control,2017-11,0.0909,1.0,54.55,0.0,45.45,22,1.0193
the_last_leg,control,2017-12,-0.3,-1.0,35.0,0.0,65.0,20,0.9787
the_last_leg,control,2018-01,-0.1579,-1,42.11,0.0,57.89,19,1.0145
the_last_leg,control,2018-02,0.0476,1,52.38,0.0,47.62,21,1.0235
the_last_leg,control,2018-03,0.0909,1.0,54.55,0.0,45.45,22,1.0193
the_last_leg,control,2018-06,-0.1176,-1.0,44.12,0.0,55.88,34,1.008
the_last_leg,control,2018-07,0,0.0,50.0,0.0,50.0,24,1.0215
the_last_leg,control,2018-08,0.12,1,56.0,0.0,44.0,25,1.0132
the_last_leg,control,2018-10,-0.2308,-1.0,38.46,0.0,61.54,26,0.9923
the_last_leg,control,2018-11,-0.52,-1,24.0,0.0,76.0,25,0.8718
the_last_leg,control,2018-12,0.3191,1,65.96,0.0,34.04,47,0.958
the_last_leg,control,2019-01,-0.3636,-1.0,31.82,0.0,68.18,22,0.9535
the_last_leg,control,2019-02,-0.2727,-1.0,36.36,0.0,63.64,22,0.9847
the_last_leg,control,2019-03,-0.1429,-1,42.86,0.0,57.14,21,1.0142
the_last_leg,control,2019-04,0.0435,1,52.17,0.0,47.83,23,1.0215
the_last_leg,control,2019-05,-0.3043,-1,34.78,0.0,65.22,23,0.974
the_last_leg,control,2019-06,0,0.0,50.0,0.0,50.0,22,1.0235
the_last_leg,control,2019-07,0.0909,1.0,54.55,0.0,45.45,22,1.0193
the_last_leg,control,2019-10,-0.2174,-1,39.13,0.0,60.87,23,0.998
the_last_leg,control,2019-11,-0.5,-1.0,25.0,0.0,75.0,24,0.8847
the_last_leg,covid,2019-12,0.2727,1.0,63.64,0.0,36.36,22,0.9847
the_last_leg,covid,2020-01,0,0.0,50.0,0.0,50.0,52,1.0098
the_last_leg,covid,2020-02,-0.0968,-1,45.16,0.0,54.84,31,1.0118
the_last_leg,covid,2020-03,-0.2174,-1,39.13,0.0,60.87,23,0.998
the_last_leg,covid,2020-05,0.2381,1,61.9,0.0,38.1,21,0.9952
the_last_leg,covid,2020-06,-0.3684,-1,31.58,0.0,68.42,19,0.9551
the_last_leg,covid,2020-10,0.0556,1.0,52.78,0.0,47.22,36,1.0126
the_last_leg,covid,2020-11,0.3714,1,68.57,0.0,31.43,35,0.942
the_last_leg,covid,2020-12,-0.1304,-1,43.48,0.0,56.52,23,1.0137
the_last_leg,covid,2021-01,0.0625,1.0,53.12,0.0,46.88,32,1.014
the_last_leg,covid,2021-02,-0.0213,-1,48.94,0.0,51.06,47,1.0106
the_last_leg,covid,2021-03,-0.3043,-1,34.78,0.0,65.22,23,0.974
the_last_leg,covid,2021-06,0.0286,1,51.43,0.0,48.57,35,1.0142
the_last_leg,covid,2021-07,-0.2571,-1,37.14,0.0,62.86,35,0.9805
the_last_leg,covid,2021-08,0.1111,1.0,55.56,0.0,44.44,18,1.0226
the_last_leg,covid,2021-09,0.25,1.0,62.5,0.0,37.5,16,1.0
the_last_leg,covid,2021-10,0.037,1,51.85,0.0,48.15,27,1.0184
the_last_leg,covid,2021-11,-0.05,-1.0,47.5,0.0,52.5,40,1.0115
the_last_leg,covid,2021-12,0.3846,1.0,69.23,0.0,30.77,26,0.9414
the_last_leg,covid,2022-01,0,0.0,50.0,0.0,50.0,30,1.0171
the_last_leg,covid,2022-02,-0.4286,-1.0,28.57,0.0,71.43,14,0.9376
the_last_leg,covid,2022-03,0.1304,1,56.52,0.0,43.48,23,1.0137
the_last_leg,covid,2022-07,0,0.0,50.0,0.0,50.0,26,1.0198
the_last_leg,covid,2022-08,0.1,1.0,55.0,0.0,45.0,20,1.0208
the_last_leg,covid,2022-09,-0.0476,-1,47.62,0.0,52.38,21,1.0235
the_last_leg,covid,2022-11,-0.1579,-1,42.11,0.0,57.89,19,1.0145
the_last_leg,covid,2022-12,0.2,1,60.0,0.0,40.0,25,1.0
the_last_leg,covid,2023-01,0.037,1,51.85,0.0,48.15,27,1.0184
the_last_leg,covid,2023-02,0.1429,1,57.14,0.0,42.86,21,1.0142
the_last_leg,covid,2023-03,-0.4286,-1,28.57,0.0,71.43,21,0.9258
the_one_show,control,2016-06,0.5714,1.0,78.57,0.0,21.43,14,0.8516
the_one_show,control,2016-07,0.4667,1,73.33,0.0,26.67,15,0.9155
the_one_show,control,2016-08,0,0.0,50.0,0.0,50.0,16,1.0328
the_one_show,control,2016-09,0.5714,1.0,78.57,0.0,21.43,14,0.8516
the_one_show,control,2016-10,0,0.0,50.0,0.0,50.0,20,1.026
the_one_show,control,2016-11,0.4667,1,73.33,0.0,26.67,15,0.9155
the_one_show,control,2016-12,-0.0667,-1,46.67,0.0,53.33,15,1.0328
the_one_show,control,2017-01,0.4615,1.0,73.08,0.0,26.92,26,0.9047
the_one_show,control,2017-02,0.2593,1,62.96,0.0,37.04,27,0.9842
the_one_show,control,2017-03,-0.3684,-1,31.58,0.0,68.42,19,0.9551
the_one_show,control,2017-04,0.1111,1.0,55.56,0.0,44.44,18,1.0226
the_one_show,control,2017-05,0.3333,1.0,66.67,0.0,33.33,18,0.9701
the_one_show,control,2017-06,-0.0526,-1,47.37,0.0,52.63,19,1.026
the_one_show,control,2017-07,0.0526,1,52.63,0.0,47.37,19,1.026
the_one_show,control,2017-08,0.0526,1,52.63,0.0,47.37,19,1.026
the_one_show,control,2017-09,0.1765,1,58.82,0.0,41.18,17,1.0146
the_one_show,control,2017-10,0.1765,1,58.82,0.0,41.18,17,1.0146
the_one_show,control,2017-11,0.5556,1.0,77.78,0.0,22.22,18,0.8556
the_one_show,control,2017-12,0.4483,1,72.41,0.0,27.59,29,0.9097
the_one_show,control,2018-01,0.0345,1,51.72,0.0,48.28,29,1.0171
the_one_show,control,2018-02,0.3103,1,65.52,0.0,34.48,29,0.9675
the_one_show,control,2018-03,0.0345,1,51.72,0.0,48.28,29,1.0171
the_one_show,control,2018-04,0.2941,1,64.71,0.0,35.29,17,0.9852
the_one_show,control,2018-05,0.0769,1.0,53.85,0.0,46.15,26,1.0168
the_one_show,control,2018-06,0.75,1.0,87.5,0.0,12.5,16,0.6831
the_one_show,control,2018-07,-0.2308,-1,38.46,0.0,61.54,13,1.0127
the_one_show,control,2018-08,0.1765,1,58.82,0.0,41.18,17,1.0146
the_one_show,control,2018-09,-0.125,-1.0,43.75,0.0,56.25,16,1.0247
the_one_show,control,2018-10,0.375,1.0,68.75,0.0,31.25,16,0.9574
the_one_show,control,2018-11,0.0526,1,52.63,0.0,47.37,19,1.026
the_one_show,control,2018-12,-0.25,-1.0,37.5,0.0,62.5,16,1.0
the_one_show,control,2019-01,0.3793,1,68.97,0.0,31.03,29,0.9416
the_one_show,control,2019-02,-0.125,-1.0,43.75,0.0,56.25,16,1.0247
the_one_show,control,2019-03,-1,-1,0.0,0.0,100.0,1,0.0
the_one_show,control,2019-04,0.2941,1,64.71,0.0,35.29,17,0.9852
the_one_show,control,2019-05,0.25,1.0,62.5,0.0,37.5,16,1.0
the_one_show,control,2019-06,0.5714,1.0,78.57,0.0,21.43,14,0.8516
the_one_show,control,2019-07,0.2941,1,64.71,0.0,35.29,17,0.9852
the_one_show,control,2019-08,0.375,1.0,68.75,0.0,31.25,16,0.9574
the_one_show,control,2019-09,0.4615,1.0,73.08,0.0,26.92,26,0.9047
the_one_show,control,2019-10,0.2593,1,62.96,0.0,37.04,27,0.9842
the_one_show,control,2019-11,0.2,1,60.0,0.0,40.0,15,1.0142
the_one_show,covid,2019-12,0.1429,1.0,57.14,0.0,42.86,14,1.0271
the_one_show,covid,2020-01,0.625,1.0,81.25,0.0,18.75,16,0.8062
the_one_show,covid,2020-02,0.28,1,64.0,0.0,36.0,25,0.9798
the_one_show,covid,2020-03,0.5,1.0,75.0,0.0,25.0,16,0.8944
the_one_show,covid,2020-04,0.8571,1.0,92.86,0.0,7.14,14,0.5345
the_one_show,covid,2020-05,0.5789,1,78.95,0.0,21.05,19,0.8377
the_one_show,covid,2020-06,0.1765,1,58.82,0.0,41.18,17,1.0146
the_one_show,covid,2020-07,0.375,1.0,68.75,0.0,31.25,16,0.9574
the_one_show,covid,2020-08,0.2941,1,64.71,0.0,35.29,17,0.9852
the_one_show,covid,2020-09,0.125,1.0,56.25,0.0,43.75,16,1.0247
the_one_show,covid,2020-10,0.7143,1.0,85.71,0.0,14.29,14,0.7263
the_one_show,covid,2020-11,0.5294,1,76.47,0.0,23.53,17,0.8745
the_one_show,covid,2020-12,0.0667,1,53.33,0.0,46.67,15,1.0328
the_one_show,covid,2021-01,0.4,1.0,70.0,0.0,30.0,20,0.9403
the_one_show,covid,2021-02,0.0588,1,52.94,0.0,47.06,17,1.029
the_one_show,covid,2021-03,0.4118,1,70.59,0.0,29.41,17,0.9393
the_one_show,covid,2021-04,0.3684,1,68.42,0.0,31.58,19,0.9551
the_one_show,covid,2021-05,0.2222,1.0,61.11,0.0,38.89,18,1.0033
the_one_show,covid,2021-06,0.4737,1,73.68,0.0,26.32,19,0.9048
the_one_show,covid,2021-07,0.4118,1,70.59,0.0,29.41,17,0.9393
the_one_show,covid,2021-08,0.1429,1.0,57.14,0.0,42.86,14,1.0271
the_one_show,covid,2021-09,0.7778,1.0,88.89,0.0,11.11,18,0.6468
the_one_show,covid,2021-10,0.6842,1,84.21,0.0,15.79,19,0.7493
the_one_show,covid,2021-11,0.4667,1,73.33,0.0,26.67,15,0.9155
the_one_show,covid,2021-12,0.4667,1,73.33,0.0,26.67,15,0.9155
the_one_show,covid,2022-01,0.2941,1,64.71,0.0,35.29,17,0.9852
the_one_show,covid,2022-02,0.25,1.0,62.5,0.0,37.5,32,0.9837
the_one_show,covid,2022-03,0.375,1.0,68.75,0.0,31.25,16,0.9574
the_one_show,covid,2022-04,0.3,1.0,65.0,0.0,35.0,20,0.9787
the_one_show,covid,2022-05,0.0526,1,52.63,0.0,47.37,19,1.026
the_one_show,covid,2022-06,0.4737,1.0,73.68,0.0,26.32,38,0.8925
the_one_show,covid,2022-07,0.5789,1,78.95,0.0,21.05,19,0.8377
the_one_show,covid,2022-08,0.3,1.0,65.0,0.0,35.0,20,0.9787
the_one_show,covid,2022-09,0.3684,1,68.42,0.0,31.58,19,0.9551
the_one_show,covid,2022-10,0.2,1.0,60.0,0.0,40.0,20,1.0052
the_one_show,covid,2022-11,0.3636,1.0,68.18,0.0,31.82,22,0.9535
the_one_show,covid,2022-12,0.1304,1,56.52,0.0,43.48,23,1.0137
the_one_show,covid,2023-01,0.3636,1.0,68.18,0.0,31.82,22,0.9535
the_one_show,covid,2023-02,0.25,1.0,62.5,0.0,37.5,16,1.0
the_one_show,covid,2023-03,0.0526,1,52.63,0.0,47.37,19,1.026
the_one_show,covid,2023-04,0.8667,1,93.33,0.0,6.67,15,0.5164
the_one_show,covid,2023-05,0.3,1.0,65.0,0.0,35.0,20,0.9787
