source,period,year_month,sentence_count,anger_pct,disgust_pct,fear_pct,joy_pct,neutral_pct,sadness_pct,surprise_pct
qi,covid,2022-03,13,30.77,0.0,0.0,15.38,46.15,0.0,7.69
qi,covid,2022-06,25,0.0,8.0,12.0,8.0,52.0,4.0,16.0
qi,covid,2022-07,17,0.0,0.0,5.88,5.88,58.82,0.0,29.41
qi,covid,2022-10,16,0.0,6.25,0.0,0.0,50.0,0.0,43.75
qi,covid,2022-11,17,11.76,0.0,0.0,23.53,41.18,0.0,23.53
qi,covid,2023-01,16,0.0,0.0,0.0,12.5,50.0,0.0,37.5
qi,covid,2023-03,15,6.67,0.0,0.0,0.0,73.33,0.0,20.0
qi,covid,2023-04,23,0.0,0.0,0.0,8.7,60.87,0.0,30.43
the_last_leg,control,2016-06,24,4.17,12.5,4.17,4.17,62.5,4.17,8.33
the_last_leg,control,2016-07,17,5.88,0.0,0.0,17.65,35.29,0.0,41.18
the_last_leg,control,2016-09,23,8.7,4.35,0.0,8.7,47.83,4.35,26.09
the_last_leg,control,2016-10,27,0.0,7.41,0.0,14.81,59.26,0.0,18.52
the_last_leg,control,2016-11,22,4.55,9.09,0.0,4.55,59.09,4.55,18.18
the_last_leg,control,2016-12,25,12.0,12.0,4.0,4.0,60.0,0.0,8.0
the_last_leg,control,2017-01,27,7.41,3.7,0.0,14.81,59.26,7.41,7.41
the_last_leg,control,2017-02,24,12.5,4.17,4.17,8.33,50.0,8.33,12.5
the_last_leg,control,2017-03,22,18.18,9.09,0.0,4.55,31.82,0.0,36.36
the_last_leg,control,2017-04,21,0.0,4.76,4.76,9.52,42.86,4.76,33.33
the_last_leg,control,2017-05,21,4.76,0.0,4.76,4.76,57.14,4.76,23.81
the_last_leg,control,2017-06,36,5.56,5.56,0.0,19.44,58.33,2.78,8.33
the_last_leg,control,2017-07,23,4.35,4.35,0.0,17.39,56.52,0.0,17.39
the_last_leg,control,2017-08,19,10.53,0.0,0.0,10.53,42.11,0.0,36.84
the_last_leg,control,2017-09,26,0.0,0.0,3.85,26.92,42.31,3.85,23.08
the_last_leg,control,2017-10,19,5.26,0.0,5.26,5.26,68.42,0.0,15.79
the_last_leg,control,2017-11,22,4.55,4.55,4.55,13.64,50.0,0.0,22.73
the_last_leg,control,2017-12,20,5.0,5.0,5.0,15.0,45.0,10.0,15.0
the_last_leg,control,2018-01,19,5.26,5.26,0.0,5.26,63.16,5.26,15.79
the_last_leg,control,2018-02,21,4.76,9.52,0.0,14.29,52.38,4.76,14.29
the_last_leg,control,2018-03,22,13.64,4.55,4.55,9.09,50.0,0.0,18.18
the_last_leg,control,2018-06,34,2.94,2.94,2.94,5.88,67.65,2.94,14.71
the_last_leg,control,2018-07,24,12.5,16.67,4.17,0.0,33.33,4.17,29.17
the_last_leg,control,2018-08,25,4.0,4.0,4.0,12.0,56.0,4.0,16.0
the_last_leg,control,2018-10,26,7.69,7.69,3.85,7.69,69.23,3.85,0.0
the_last_leg,control,2018-11,25,16.0,8.0,0.0,4.0,40.0,8.0,24.0
the_last_leg,control,2018-12,47,8.51,2.13,0.0,25.53,38.3,4.26,21.28
the_last_leg,control,2019-01,22,9.09,0.0,4.55,0.0,54.55,9.09,22.73
the_last_leg,control,2019-02,22,13.64,4.55,4.55,4.55,40.91,18.18,13.64
the_last_leg,control,2019-03,21,14.29,0.0,0.0,19.05,28.57,9.52,28.57
the_last_leg,control,2019-04,23,4.35,0.0,0.0,13.04,60.87,4.35,17.39
the_last_leg,control,2019-05,23,8.7,0.0,0.0,8.7,60.87,13.04,8.7
the_last_leg,control,2019-06,22,4.55,0.0,0.0,18.18,63.64,4.55,9.09
the_last_leg,control,2019-07,22,13.64,13.64,0.0,13.64,36.36,9.09,13.64
the_last_leg,control,2019-10,23,13.04,0.0,0.0,4.35,73.91,0.0,8.7
the_last_leg,control,2019-11,24,8.33,8.33,0.0,12.5,58.33,0.0,12.5
the_last_leg,covid,2019-12,22,0.0,0.0,0.0,18.18,59.09,9.09,13.64
the_last_leg,covid,2020-01,52,1.92,1.92,9.62,3.85,42.31,9.62,30.77
the_last_leg,covid,2020-02,31,6.45,6.45,0.0,16.13,51.61,3.23,16.13
the_last_leg,covid,2020-03,23,4.35,0.0,0.0,8.7,52.17,4.35,30.43
the_last_leg,covid,2020-05,21,0.0,0.0,0.0,4.76,61.9,9.52,23.81
the_last_leg,covid,2020-06,19,5.26,5.26,5.26,10.53,52.63,5.26,15.79
the_last_leg,covid,2020-10,36,2.78,2.78,8.33,5.56,44.44,5.56,30.56
the_last_leg,covid,2020-11,35,11.43,0.0,0.0,8.57,54.29,0.0,25.71
the_last_leg,covid,2020-12,23,0.0,4.35,0.0,21.74,47.83,8.7,17.39
the_last_leg,covid,2021-01,32,3.12,3.12,6.25,12.5,56.25,0.0,18.75
the_last_leg,covid,2021-02,47,4.26,2.13,0.0,21.28,38.3,2.13,31.91
the_last_leg,covid,2021-03,23,17.39,0.0,0.0,8.7,34.78,4.35,34.78
the_last_leg,covid,2021-06,35,2.86,0.0,2.86,17.14,51.43,11.43,14.29
the_last_leg,covid,2021-07,35,8.57,5.71,0.0,2.86,68.57,2.86,11.43
the_last_leg,covid,2021-08,18,5.56,0.0,5.56,27.78,33.33,5.56,22.22
the_last_leg,covid,2021-09,16,0.0,6.25,0.0,12.5,56.25,6.25,18.75
the_last_leg,covid,2021-10,27,18.52,7.41,0.0,7.41,44.44,0.0,22.22
the_last_leg,covid,2021-11,40,20.0,12.5,5.0,10.0,32.5,2.5,17.5
the_last_leg,covid,2021-12,26,11.54,0.0,3.85,15.38,46.15,0.0,23.08
the_last_leg,covid,2022-01,30,3.33,6.67,0.0,6.67,53.33,13.33,16.67
the_last_leg,covid,2022-02,14,7.14,7.14,0.0,0.0,64.29,7.14,14.29
the_last_leg,covid,2022-03,23,17.39,0.0,13.04,13.04,47.83,0.0,8.7
the_last_leg,covid,2022-07,26,0.0,0.0,7.69,19.23,46.15,3.85,23.08
the_last_leg,covid,2022-08,20,5.0,5.0,0.0,15.0,60.0,5.0,10.0
the_last_leg,covid,2022-09,21,4.76,0.0,4.76,14.29,52.38,4.76,19.05
the_last_leg,covid,2022-11,19,10.53,15.79,0.0,5.26,42.11,0.0,26.32
the_last_leg,covid,2022-12,25,8.0,0.0,0.0,12.0,56.0,0.0,24.0
the_last_leg,covid,2023-01,27,3.7,11.11,7.41,22.22,40.74,3.7,11.11
the_last_leg,covid,2023-02,21,9.52,0.0,0.0,9.52,66.67,0.0,14.29
the_last_leg,covid,2023-03,21,4.76,4.76,4.76,9.52,52.38,4.76,19.05
the_one_show,control,2016-06,14,7.14,14.29,0.0,14.29,57.14,0.0,7.14
the_one_show,control,2016-07,15,0.0,20.0,0.0,13.33,53.33,6.67,6.67
the_one_show,control,2016-08,16,0.0,0.0,6.25,0.0,56.25,18.75,18.75
the_one_show,control,2016-09,14,0.0,7.14,7.14,7.14,42.86,14.29,21.43
the_one_show,control,2016-10,20,5.0,0.0,10.0,20.0,45.0,5.0,15.0
the_one_show,control,2016-11,15,0.0,6.67,0.0,33.33,33.33,13.33,13.33
the_one_show,control,2016-12,15,6.67,0.0,6.67,20.0,53.33,6.67,6.67
the_one_show,control,2017-01,26,7.69,0.0,3.85,15.38,61.54,0.0,11.54
the_one_show,control,2017-02,27,3.7,0.0,3.7,25.93,37.04,3.7,25.93
the_one_show,control,2017-03,19,0.0,5.26,5.26,0.0,84.21,0.0,5.26
the_one_show,control,2017-04,18,5.56,0.0,0.0,11.11,55.56,11.11,16.67
the_one_show,control,2017-05,18,0.0,0.0,0.0,16.67,50.0,5.56,27.78
the_one_show,control,2017-06,19,5.26,0.0,5.26,31.58,47.37,0.0,10.53
the_one_show,control,2017-07,19,10.53,0.0,0.0,5.26,84.21,0.0,0.0
the_one_show,control,2017-08,19,0.0,0.0,5.26,10.53,63.16,5.26,15.79
the_one_show,control,2017-09,17,5.88,0.0,0.0,29.41,41.18,0.0,23.53
the_one_show,control,2017-10,17,17.65,5.88,0.0,5.88,52.94,0.0,17.65
the_one_show,control,2017-11,18,5.56,5.56,0.0,0.0,55.56,0.0,33.33
the_one_show,control,2017-12,29,6.9,3.45,3.45,24.14,55.17,3.45,3.45
the_one_show,control,2018-01,29,0.0,3.45,3.45,6.9,68.97,13.79,3.45
the_one_show,control,2018-02,29,3.45,3.45,6.9,10.34,51.72,10.34,13.79
the_one_show,control,2018-03,29,6.9,0.0,0.0,3.45,68.97,10.34,10.34
the_one_show,control,2018-04,17,0.0,0.0,0.0,11.76,64.71,11.76,11.76
the_one_show,control,2018-05,26,0.0,7.69,3.85,15.38,53.85,11.54,7.69
the_one_show,control,2018-06,16,6.25,0.0,0.0,25.0,50.0,0.0,18.75
the_one_show,control,2018-07,13,23.08,7.69,0.0,7.69,38.46,15.38,7.69
the_one_show,control,2018-08,17,0.0,0.0,5.88,47.06,35.29,0.0,11.76
the_one_show,control,2018-09,16,6.25,0.0,6.25,12.5,43.75,12.5,18.75
the_one_show,control,2018-10,16,6.25,0.0,0.0,6.25,56.25,6.25,25.0
the_one_show,control,2018-11,19,10.53,0.0,0.0,31.58,31.58,15.79,10.53
the_one_show,control,2018-12,16,0.0,6.25,0.0,12.5,62.5,0.0,18.75
the_one_show,control,2019-01,29,0.0,0.0,6.9,31.03,34.48,10.34,17.24
the_one_show,control,2019-02,16,6.25,0.0,6.25,18.75,56.25,0.0,12.5
the_one_show,control,2019-03,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_one_show,control,2019-04,17,0.0,0.0,5.88,17.65,41.18,17.65,17.65
the_one_show,control,2019-05,16,6.25,0.0,0.0,6.25,62.5,0.0,25.0
the_one_show,control,2019-06,14,0.0,0.0,0.0,28.57,64.29,7.14,0.0
the_one_show,control,2019-07,17,0.0,0.0,0.0,11.76,82.35,0.0,5.88
the_one_show,control,2019-08,16,0.0,0.0,0.0,18.75,56.25,6.25,18.75
the_one_show,control,2019-09,26,3.85,7.69,0.0,15.38,46.15,11.54,15.38
the_one_show,control,2019-10,27,3.7,0.0,0.0,14.81,66.67,0.0,14.81
the_one_show,control,2019-11,15,0.0,6.67,0.0,26.67,40.0,0.0,26.67
the_one_show,covid,2019-12,14,0.0,0.0,0.0,21.43,42.86,7.14,28.57
the_one_show,covid,2020-01,16,0.0,6.25,0.0,12.5,68.75,0.0,12.5
the_one_show,covid,2020-02,25,0.0,4.0,8.0,24.0,44.0,4.0,16.0
the_one_show,covid,2020-03,16,12.5,0.0,0.0,25.0,43.75,12.5,6.25
the_one_show,covid,2020-04,14,7.14,0.0,0.0,21.43,50.0,7.14,14.29
the_one_show,covid,2020-05,19,0.0,10.53,5.26,15.79,36.84,5.26,26.32
the_one_show,covid,2020-06,17,5.88,0.0,0.0,11.76,52.94,11.76,17.65
the_one_show,covid,2020-07,16,6.25,0.0,12.5,18.75,43.75,6.25,12.5
the_one_show,covid,2020-08,17,0.0,0.0,5.88,17.65,70.59,5.88,0.0
the_one_show,covid,2020-09,16,0.0,12.5,25.0,6.25,25.0,6.25,25.0
the_one_show,covid,2020-10,14,0.0,7.14,0.0,0.0,42.86,14.29,35.71
the_one_show,covid,2020-11,17,5.88,0.0,0.0,23.53,58.82,5.88,5.88
the_one_show,covid,2020-12,15,0.0,6.67,0.0,20.0,53.33,0.0,20.0
the_one_show,covid,2021-01,20,5.0,0.0,0.0,30.0,50.0,5.0,10.0
the_one_show,covid,2021-02,17,0.0,5.88,0.0,17.65,58.82,11.76,5.88
the_one_show,covid,2021-03,17,0.0,5.88,0.0,23.53,47.06,0.0,23.53
the_one_show,covid,2021-04,19,0.0,0.0,0.0,10.53,47.37,10.53,31.58
the_one_show,covid,2021-05,18,11.11,0.0,0.0,16.67,55.56,5.56,11.11
the_one_show,covid,2021-06,19,5.26,0.0,5.26,15.79,52.63,0.0,21.05
the_one_show,covid,2021-07,17,0.0,0.0,0.0,29.41,52.94,5.88,11.76
the_one_show,covid,2021-08,14,0.0,0.0,0.0,21.43,50.0,7.14,21.43
the_one_show,covid,2021-09,18,0.0,5.56,5.56,16.67,50.0,0.0,22.22
the_one_show,covid,2021-10,19,0.0,0.0,0.0,15.79,73.68,0.0,10.53
the_one_show,covid,2021-11,15,6.67,0.0,0.0,33.33,53.33,0.0,6.67
the_one_show,covid,2021-12,15,6.67,0.0,0.0,13.33,46.67,6.67,26.67
the_one_show,covid,2022-01,17,5.88,11.76,0.0,11.76,41.18,11.76,17.65
the_one_show,covid,2022-02,32,3.12,3.12,3.12,12.5,56.25,6.25,15.62
the_one_show,covid,2022-03,16,0.0,0.0,6.25,18.75,75.0,0.0,0.0
the_one_show,covid,2022-04,20,0.0,0.0,0.0,5.0,70.0,0.0,25.0
the_one_show,covid,2022-05,19,5.26,0.0,0.0,5.26,78.95,0.0,10.53
the_one_show,covid,2022-06,38,2.63,2.63,0.0,15.79,60.53,0.0,18.42
the_one_show,covid,2022-07,19,0.0,0.0,0.0,31.58,47.37,5.26,15.79
the_one_show,covid,2022-08,20,10.0,0.0,0.0,15.0,40.0,15.0,20.0
the_one_show,covid,2022-09,19,0.0,0.0,0.0,15.79,47.37,21.05,15.79
the_one_show,covid,2022-10,20,5.0,0.0,5.0,5.0,65.0,15.0,5.0
the_one_show,covid,2022-11,22,4.55,4.55,4.55,18.18,36.36,0.0,31.82
the_one_show,covid,2022-12,23,13.04,0.0,8.7,13.04,52.17,4.35,8.7
the_one_show,covid,2023-01,22,0.0,4.55,4.55,9.09,54.55,9.09,18.18
the_one_show,covid,2023-02,16,0.0,0.0,6.25,25.0,56.25,0.0,12.5
the_one_show,covid,2023-03,19,5.26,0.0,5.26,15.79,52.63,0.0,21.05
the_one_show,covid,2023-04,15,6.67,0.0,0.0,20.0,60.0,0.0,13.33
the_one_show,covid,2023-05,20,0.0,5.0,0.0,15.0,65.0,15.0,0.0
