source,period,year_month,mean_sentiment,weighted_mean_sentiment,median_sentiment,positive_pct,neutral_pct,negative_pct,sentence_count,covid_sentence_count,sentiment_std
graham_norton,control,2017-01,1,1.0,1,100.0,0.0,0.0,1,1,0.0
graham_norton,control,2017-02,1,1.0,1,100.0,0.0,0.0,1,1,0.0
graham_norton,control,2017-03,0.1429,0.263,0,42.86,28.57,28.57,7,7,0.8997
graham_norton,control,2017-04,0.5714,1.0,1,57.14,42.86,0.0,7,7,0.5345
graham_norton,control,2017-05,1,1.0,1,100.0,0.0,0.0,1,1,0.0
graham_norton,control,2017-06,1,1.0,1,100.0,0.0,0.0,1,1,0.0
graham_norton,control,2017-07,1,1.0,1,100.0,0.0,0.0,1,1,0.0
graham_norton,control,2017-09,0,0.0,0,0.0,100.0,0.0,1,1,0.0
graham_norton,control,2017-10,0.7143,1.0,1,71.43,28.57,0.0,7,7,0.488
graham_norton,control,2017-11,1,1.0,1,100.0,0.0,0.0,1,1,0.0
graham_norton,control,2017-12,0,0.0,0,0.0,100.0,0.0,1,1,0.0
graham_norton,control,2018-01,-0.5,-0.9423,-0.5,0.0,50.0,50.0,2,2,0.7071
graham_norton,control,2018-02,0,0.0,0,0.0,100.0,0.0,1,1,0.0
graham_norton,control,2018-04,0,0.0,0,0.0,100.0,0.0,1,1,0.0
graham_norton,control,2018-05,0.25,1.0,0.0,25.0,75.0,0.0,4,4,0.5
graham_norton,control,2018-06,-0.6,-1.0,-1,0.0,40.0,60.0,5,5,0.5477
graham_norton,control,2018-07,0,0.181,0.0,25.0,50.0,25.0,4,4,0.8165
graham_norton,control,2018-10,0,0.6729,0,33.33,33.33,33.33,3,3,1.0
graham_norton,control,2018-11,0.2222,0.6175,0,44.44,33.33,22.22,9,9,0.8333
graham_norton,control,2018-12,0.2857,0.8481,0,42.86,42.86,14.29,7,7,0.7559
graham_norton,control,2019-01,1,1.0,1,100.0,0.0,0.0,1,1,0.0
graham_norton,control,2019-02,0,0.1623,0.0,37.5,25.0,37.5,8,8,0.9258
graham_norton,control,2019-04,-1,-1.0,-1,0.0,0.0,100.0,1,1,0.0
graham_norton,control,2019-05,0,0.0,0.0,0.0,100.0,0.0,2,2,0.0
graham_norton,control,2019-06,1,1.0,1,100.0,0.0,0.0,3,3,0.0
graham_norton,control,2019-07,0.25,0.4602,0.5,50.0,25.0,25.0,4,4,0.9574
graham_norton,control,2019-10,-0.1667,-0.3637,0.0,16.67,50.0,33.33,6,6,0.7528
graham_norton,control,2019-11,0.3333,0.7554,1,66.67,0.0,33.33,3,3,1.1547
graham_norton,covid,2019-12,0,0.0354,0.0,50.0,0.0,50.0,4,4,1.1547
graham_norton,covid,2020-01,0,0.0354,0.0,50.0,0.0,50.0,4,4,1.1547
graham_norton,covid,2020-02,0.3333,0.0687,1,66.67,0.0,33.33,3,3,1.1547
graham_norton,covid,2020-03,0.5,1.0,0.5,50.0,50.0,0.0,2,2,0.7071
graham_norton,covid,2020-04,0.5556,0.8932,1,66.67,22.22,11.11,9,9,0.7265
graham_norton,covid,2020-05,0,-0.1967,0,22.22,55.56,22.22,9,9,0.7071
graham_norton,covid,2020-06,0.1875,0.4019,0.0,31.25,56.25,12.5,16,16,0.6551
graham_norton,covid,2020-09,0.3,0.5181,0.5,50.0,30.0,20.0,10,10,0.8233
graham_norton,covid,2020-10,0.45,0.8937,0.5,50.0,45.0,5.0,20,20,0.6048
graham_norton,covid,2020-11,0.0714,0.4497,0.0,21.43,64.29,14.29,14,14,0.6157
graham_norton,covid,2020-12,0.3571,0.9274,0.0,42.86,50.0,7.14,14,14,0.6333
graham_norton,covid,2021-01,0,-0.1822,0,40.0,20.0,40.0,5,5,1.0
graham_norton,covid,2021-02,0.5714,1.0,1.0,57.14,42.86,0.0,14,14,0.5136
graham_norton,covid,2021-03,0.1,0.1708,0.0,40.0,30.0,30.0,20,20,0.8522
graham_norton,covid,2021-04,0.1905,0.3994,0,38.1,42.86,19.05,21,21,0.7496
graham_norton,covid,2021-05,0.24,0.6799,0,32.0,60.0,8.0,25,25,0.5972
graham_norton,covid,2021-09,0.125,0.4227,0.0,37.5,37.5,25.0,8,8,0.8345
graham_norton,covid,2021-10,0.3636,1.0,0,36.36,63.64,0.0,11,11,0.5045
graham_norton,covid,2021-11,1,1.0,1.0,100.0,0.0,0.0,2,2,0.0
graham_norton,covid,2021-12,0.1429,0.1456,0.0,35.71,42.86,21.43,14,14,0.7703
graham_norton,covid,2022-01,0.1538,0.136,0,38.46,38.46,23.08,13,13,0.8006
graham_norton,covid,2022-02,0.4,0.9766,0.0,40.0,60.0,0.0,10,10,0.5164
graham_norton,covid,2022-03,0.0769,0.29,0,38.46,30.77,30.77,13,13,0.8623
graham_norton,covid,2022-05,0.4,1.0,0.0,40.0,60.0,0.0,20,20,0.5026
graham_norton,covid,2022-06,1,1.0,1,100.0,0.0,0.0,1,1,0.0
graham_norton,covid,2022-08,1,1.0,1,100.0,0.0,0.0,3,3,0.0
graham_norton,covid,2022-09,0.5,0.6153,1.0,62.5,25.0,12.5,8,8,0.7559
graham_norton,covid,2022-10,1,1.0,1,100.0,0.0,0.0,1,1,0.0
graham_norton,covid,2022-11,0.25,1.0,0.0,25.0,75.0,0.0,4,4,0.5
graham_norton,covid,2022-12,0,0.0,0,0.0,100.0,0.0,1,1,0.0
