source,period,year_month,sentence_count,anger_pct,disgust_pct,fear_pct,joy_pct,neutral_pct,sadness_pct,surprise_pct
the_last_leg,covid,2020-12,6,0.0,16.67,0.0,0.0,33.33,0.0,50.0
the_last_leg,covid,2021-01,23,8.7,0.0,13.04,8.7,52.17,8.7,8.7
the_last_leg,covid,2021-02,21,9.52,9.52,4.76,14.29,42.86,19.05,0.0
the_last_leg,covid,2021-03,17,0.0,0.0,5.88,11.76,58.82,5.88,17.65
the_last_leg,covid,2021-06,19,5.26,0.0,5.26,15.79,63.16,5.26,5.26
the_last_leg,covid,2021-07,4,0.0,0.0,25.0,0.0,75.0,0.0,0.0
the_last_leg,covid,2021-08,2,0.0,0.0,50.0,50.0,0.0,0.0,0.0
the_last_leg,covid,2021-09,3,0.0,33.33,0.0,0.0,66.67,0.0,0.0
the_last_leg,covid,2021-10,18,5.56,0.0,0.0,5.56,66.67,0.0,22.22
the_last_leg,covid,2021-11,4,25.0,0.0,0.0,0.0,50.0,0.0,25.0
the_last_leg,covid,2021-12,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_last_leg,covid,2022-01,4,25.0,0.0,0.0,0.0,25.0,50.0,0.0
the_last_leg,covid,2022-02,6,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_last_leg,covid,2022-03,5,0.0,0.0,0.0,20.0,20.0,40.0,20.0
the_last_leg,covid,2022-11,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_last_leg,covid,2023-01,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0
the_last_leg,covid,2023-03,6,33.33,0.0,16.67,0.0,50.0,0.0,0.0
the_one_show,control,2017-02,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_one_show,control,2017-03,2,0.0,0.0,0.0,0.0,50.0,50.0,0.0
the_one_show,control,2017-12,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_one_show,control,2018-01,2,0.0,0.0,0.0,100.0,0.0,0.0,0.0
