source,period,year_month,mean_sentiment,weighted_mean_sentiment,median_sentiment,positive_pct,neutral_pct,negative_pct,sentence_count,covid_sentence_count,sentiment_std
qi,covid,2019-12,-0.0556,-0.1827,0.0,16.67,61.11,22.22,18,18,0.6391
qi,covid,2020-01,0.1429,0.3739,0,28.57,57.14,14.29,21,21,0.6547
qi,covid,2020-02,0.2,0.5541,0.0,26.67,66.67,6.67,30,30,0.5509
qi,covid,2020-03,-0.1765,-0.2132,0,17.65,47.06,35.29,17,17,0.7276
qi,covid,2020-04,0.3704,0.9198,0,40.74,55.56,3.7,27,27,0.5649
qi,covid,2020-05,-0.0476,-0.244,0,14.29,66.67,19.05,21,21,0.5896
qi,covid,2020-06,0.05,0.1843,0.0,15.0,75.0,10.0,20,20,0.5104
qi,covid,2020-07,0.25,0.5883,0.0,35.0,55.0,10.0,20,20,0.6387
qi,covid,2020-08,0.1852,0.4139,0,33.33,51.85,14.81,27,27,0.6815
qi,covid,2020-09,-0.1852,-0.2352,0,14.81,51.85,33.33,27,27,0.6815
qi,covid,2020-10,0.3103,0.6418,0,41.38,48.28,10.34,29,29,0.6603
qi,covid,2020-11,0.08,0.216,0,28.0,52.0,20.0,25,25,0.7024
qi,covid,2020-12,0.2143,0.8404,0.0,28.57,64.29,7.14,28,28,0.5681
qi,covid,2021-01,0.25,0.4731,0.0,30.0,65.0,5.0,20,20,0.5501
qi,covid,2021-03,0.3103,0.6499,0,41.38,48.28,10.34,29,29,0.6603
qi,covid,2021-04,-0.0345,0.1101,0,13.79,68.97,17.24,29,29,0.5659
qi,covid,2021-05,0.3333,0.6539,0.0,41.67,50.0,8.33,24,24,0.637
qi,covid,2021-06,0.125,0.3471,0.0,25.0,62.5,12.5,16,16,0.6191
qi,covid,2021-07,0,-0.1182,0,20.69,58.62,20.69,29,29,0.6547
qi,covid,2021-08,0.0556,-0.0335,0.0,16.67,72.22,11.11,18,18,0.5393
qi,covid,2021-09,0.2222,0.7692,0.0,27.78,66.67,5.56,18,18,0.5483
qi,covid,2021-10,0.3158,0.7406,0,36.84,57.89,5.26,19,19,0.5824
qi,covid,2021-12,0.3,1.0,0.0,30.0,70.0,0.0,20,20,0.4702
qi,covid,2022-01,0.2188,0.4976,0.0,28.12,65.62,6.25,32,32,0.5527
qi,covid,2022-02,0.3214,0.5269,0.0,42.86,46.43,10.71,28,28,0.6696
qi,covid,2022-03,-0.0769,-0.0749,0,23.08,46.15,30.77,13,13,0.7596
qi,covid,2022-06,0.16,0.1017,0,32.0,52.0,16.0,25,25,0.688
qi,covid,2022-07,-0.1765,-0.5405,0,5.88,70.59,23.53,17,17,0.5286
qi,covid,2022-10,0.125,0.2026,0.0,31.25,50.0,18.75,16,16,0.7188
qi,covid,2022-11,0.4118,0.6832,1,58.82,23.53,17.65,17,17,0.7952
qi,covid,2023-01,0.125,0.7147,0.0,18.75,75.0,6.25,16,16,0.5
qi,covid,2023-03,-0.1333,-0.6535,0,6.67,73.33,20.0,15,15,0.5164
qi,covid,2023-04,0.2609,0.4496,0,34.78,56.52,8.7,23,23,0.6192
the_last_leg,control,2016-06,0.125,0.5231,0.0,25.0,62.5,12.5,24,24,0.6124
the_last_leg,control,2016-07,0.2941,0.6742,0,35.29,58.82,5.88,17,17,0.5879
the_last_leg,control,2016-09,0.1304,0.2616,0,26.09,60.87,13.04,23,23,0.6255
the_last_leg,control,2016-10,0.2963,0.6319,0,40.74,48.15,11.11,27,27,0.6688
the_last_leg,control,2016-11,0.2727,0.6089,0.0,40.91,45.45,13.64,22,22,0.7025
the_last_leg,control,2016-12,0.2,0.5183,0,32.0,56.0,12.0,25,25,0.6455
the_last_leg,control,2017-01,0.1481,0.33,0,25.93,62.96,11.11,27,27,0.6015
the_last_leg,control,2017-02,0.1667,0.4287,0.0,33.33,50.0,16.67,24,24,0.702
the_last_leg,control,2017-03,0.0909,0.3075,0.0,31.82,45.45,22.73,22,22,0.7502
the_last_leg,control,2017-04,0.3333,0.6828,0,42.86,47.62,9.52,21,21,0.6583
the_last_leg,control,2017-05,-0.0476,-0.0039,0,23.81,47.62,28.57,21,21,0.74
the_last_leg,control,2017-06,0.25,0.6756,0.0,38.89,47.22,13.89,36,36,0.6918
the_last_leg,control,2017-07,0.3478,0.8173,0,43.48,47.83,8.7,23,23,0.6473
the_last_leg,control,2017-08,0.5789,0.7726,1,63.16,31.58,5.26,19,19,0.607
the_last_leg,control,2017-09,0.1538,0.6347,0.0,23.08,69.23,7.69,26,26,0.5435
the_last_leg,control,2017-10,0.1053,0.3402,0,26.32,57.89,15.79,19,19,0.6578
the_last_leg,control,2017-11,0.3182,0.5887,0.0,40.91,50.0,9.09,22,22,0.6463
the_last_leg,control,2017-12,0.35,0.7124,0.0,45.0,45.0,10.0,20,20,0.6708
the_last_leg,control,2018-01,0.1579,0.6882,0,26.32,63.16,10.53,19,19,0.6021
the_last_leg,control,2018-02,0.1905,0.3873,0,38.1,42.86,19.05,21,21,0.7496
the_last_leg,control,2018-03,0.0909,0.2282,0.0,27.27,54.55,18.18,22,22,0.6838
the_last_leg,control,2018-06,0.1471,0.6638,0.0,23.53,67.65,8.82,34,34,0.5577
the_last_leg,control,2018-07,0.0417,-0.0928,0.0,29.17,45.83,25.0,24,24,0.7506
the_last_leg,control,2018-08,0.12,0.3467,0,32.0,48.0,20.0,25,25,0.7257
the_last_leg,control,2018-10,0.3077,0.43,0.0,46.15,38.46,15.38,26,26,0.7359
the_last_leg,control,2018-11,0,-0.1732,0,28.0,44.0,28.0,25,25,0.7638
the_last_leg,control,2018-12,0.2766,0.6771,0,34.04,59.57,6.38,47,47,0.5787
the_last_leg,control,2019-01,0,-0.0882,0.0,18.18,63.64,18.18,22,22,0.6172
the_last_leg,control,2019-02,-0.2273,-0.4821,0.0,9.09,59.09,31.82,22,22,0.6119
the_last_leg,control,2019-03,0.0476,0.2257,0,28.57,47.62,23.81,21,21,0.74
the_last_leg,control,2019-04,0.3043,0.6032,0,39.13,52.17,8.7,23,23,0.635
the_last_leg,control,2019-05,0.1739,0.3523,0,34.78,47.83,17.39,23,23,0.7168
the_last_leg,control,2019-06,0.3182,0.6227,0.0,40.91,50.0,9.09,22,22,0.6463
the_last_leg,control,2019-07,0.3636,0.4732,0.5,50.0,36.36,13.64,22,22,0.7267
the_last_leg,control,2019-10,0.0435,-0.0242,0,26.09,52.17,21.74,23,23,0.7057
the_last_leg,control,2019-11,0.0417,-0.106,0.0,16.67,70.83,12.5,24,24,0.55
the_last_leg,covid,2019-12,0.3182,1.0,0.0,31.82,68.18,0.0,22,22,0.4767
the_last_leg,covid,2020-01,0.2115,0.4072,0.0,36.54,48.08,15.38,52,52,0.6955
the_last_leg,covid,2020-02,0.0645,0.4607,0,19.35,67.74,12.9,31,31,0.5736
the_last_leg,covid,2020-03,0.1304,0.5206,0,26.09,60.87,13.04,23,1,0.6255
the_last_leg,covid,2020-05,0.2857,0.6271,0,33.33,61.9,4.76,21,21,0.5606
the_last_leg,covid,2020-06,0.1053,0.0517,0,26.32,57.89,15.79,19,2,0.6578
the_last_leg,covid,2020-10,0.1389,0.3514,0.0,25.0,63.89,11.11,36,36,0.5929
the_last_leg,covid,2020-11,0.1429,0.4176,0,31.43,51.43,17.14,35,35,0.6921
the_last_leg,covid,2020-12,0.2609,0.7792,0,30.43,65.22,4.35,23,23,0.5408
the_last_leg,covid,2021-01,0.1875,0.5026,0.0,28.12,62.5,9.38,32,32,0.5923
the_last_leg,covid,2021-02,0.1915,0.5537,0,27.66,63.83,8.51,47,47,0.5763
the_last_leg,covid,2021-03,0.1304,0.1114,0,26.09,60.87,13.04,23,1,0.6255
the_last_leg,covid,2021-06,0.2857,0.5615,0,40.0,48.57,11.43,35,2,0.6674
the_last_leg,covid,2021-07,0.1714,0.5368,0,25.71,65.71,8.57,35,35,0.5681
the_last_leg,covid,2021-08,0.0556,0.2836,0.0,22.22,61.11,16.67,18,18,0.6391
the_last_leg,covid,2021-09,0.25,0.8639,0.0,31.25,62.5,6.25,16,16,0.5774
the_last_leg,covid,2021-10,0.1852,0.2579,0,29.63,59.26,11.11,27,3,0.6225
the_last_leg,covid,2021-11,-0.025,-0.0083,0.0,20.0,57.5,22.5,40,40,0.6597
the_last_leg,covid,2021-12,0.2308,0.7976,0.0,26.92,69.23,3.85,26,26,0.5144
the_last_leg,covid,2022-01,-0.0333,-0.0327,0.0,20.0,56.67,23.33,30,30,0.6687
the_last_leg,covid,2022-02,0,0.2093,0.0,21.43,57.14,21.43,14,14,0.6794
the_last_leg,covid,2022-03,0.0435,0.0099,0,26.09,52.17,21.74,23,23,0.7057
the_last_leg,covid,2022-07,0.2692,0.7381,0.0,30.77,65.38,3.85,26,26,0.5335
the_last_leg,covid,2022-08,0.25,0.4945,0.0,40.0,45.0,15.0,20,20,0.7164
the_last_leg,covid,2022-09,0.381,0.8424,0,42.86,52.38,4.76,21,21,0.5896
the_last_leg,covid,2022-11,0.4737,0.7219,1,52.63,42.11,5.26,19,19,0.6118
the_last_leg,covid,2022-12,0.36,0.9341,0,40.0,56.0,4.0,25,25,0.5686
the_last_leg,covid,2023-01,0.2963,0.3593,1,51.85,25.93,22.22,27,27,0.8234
the_last_leg,covid,2023-02,0.2381,0.4666,0,38.1,47.62,14.29,21,21,0.7003
the_last_leg,covid,2023-03,0.0952,0.4118,0,23.81,61.9,14.29,21,21,0.6249
the_one_show,control,2016-06,0.0714,0.6498,0.0,21.43,64.29,14.29,14,14,0.6157
the_one_show,control,2016-07,0.2,0.4307,0,26.67,66.67,6.67,15,15,0.5606
the_one_show,control,2016-08,-0.0625,-0.0737,0.0,18.75,56.25,25.0,16,16,0.6801
the_one_show,control,2016-09,0.1429,0.426,0.0,35.71,42.86,21.43,14,14,0.7703
the_one_show,control,2016-10,0.3,0.5326,0.0,40.0,50.0,10.0,20,20,0.6569
the_one_show,control,2016-11,0.4,0.7819,0,46.67,46.67,6.67,15,15,0.6325
the_one_show,control,2016-12,0.2,0.5073,0,33.33,53.33,13.33,15,15,0.6761
the_one_show,control,2017-01,0.1923,0.46,0.0,42.31,34.62,23.08,26,26,0.801
the_one_show,control,2017-02,0.1852,0.562,0,29.63,59.26,11.11,27,27,0.6225
the_one_show,control,2017-03,0.0526,0.5629,0,10.53,84.21,5.26,19,19,0.4047
the_one_show,control,2017-04,0.2778,1.0,0.0,27.78,72.22,0.0,18,18,0.4609
the_one_show,control,2017-05,0.2778,0.958,0.0,33.33,61.11,5.56,18,18,0.5745
the_one_show,control,2017-06,0.0526,0.2839,0,26.32,52.63,21.05,19,19,0.705
the_one_show,control,2017-07,0.0526,-0.3833,0,15.79,73.68,10.53,19,19,0.5243
the_one_show,control,2017-08,0.1579,0.4977,0,26.32,63.16,10.53,19,19,0.6021
the_one_show,control,2017-09,0.3529,0.8523,0,41.18,52.94,5.88,17,17,0.6063
the_one_show,control,2017-10,-0.1176,-0.3407,0,11.76,64.71,23.53,17,17,0.6002
the_one_show,control,2017-11,0.3889,1.0,0.0,38.89,61.11,0.0,18,18,0.5016
the_one_show,control,2017-12,0.2414,0.5504,0,34.48,55.17,10.34,29,29,0.6356
the_one_show,control,2018-01,0.1724,0.2613,0,41.38,34.48,24.14,29,29,0.8048
the_one_show,control,2018-02,0.069,0.1895,0,27.59,51.72,20.69,29,29,0.7036
the_one_show,control,2018-03,0.1034,0.3824,0,27.59,55.17,17.24,29,29,0.6732
the_one_show,control,2018-04,0.2941,0.8991,0,35.29,58.82,5.88,17,17,0.5879
the_one_show,control,2018-05,0.1538,0.3961,0.0,30.77,53.85,15.38,26,26,0.6748
the_one_show,control,2018-06,0.5,1.0,0.5,50.0,50.0,0.0,16,16,0.5164
the_one_show,control,2018-07,0.0769,-0.1236,0,23.08,61.54,15.38,13,13,0.6405
the_one_show,control,2018-08,0.5294,0.9027,1,58.82,35.29,5.88,17,17,0.6243
the_one_show,control,2018-09,0,0.184,0.0,37.5,25.0,37.5,16,16,0.8944
the_one_show,control,2018-10,0.375,0.8023,0.0,43.75,50.0,6.25,16,16,0.6191
the_one_show,control,2018-11,0.4211,0.963,0,47.37,47.37,5.26,19,19,0.607
the_one_show,control,2018-12,0.3125,0.8752,0.0,37.5,56.25,6.25,16,16,0.6021
the_one_show,control,2019-01,0.2414,0.5932,0,34.48,55.17,10.34,29,29,0.6356
the_one_show,control,2019-02,0.4375,0.6955,0.5,50.0,43.75,6.25,16,16,0.6292
the_one_show,control,2019-03,0,0.0,0,0.0,100.0,0.0,1,1,0.0
the_one_show,control,2019-04,0.2941,0.5993,0,35.29,58.82,5.88,17,17,0.5879
the_one_show,control,2019-05,0.25,1.0,0.0,25.0,75.0,0.0,16,16,0.4472
the_one_show,control,2019-06,0.4286,1.0,0.0,42.86,57.14,0.0,14,14,0.5136
the_one_show,control,2019-07,0.2941,1.0,0,29.41,70.59,0.0,17,17,0.4697
the_one_show,control,2019-08,0.1875,0.9541,0.0,25.0,68.75,6.25,16,16,0.5439
the_one_show,control,2019-09,0.3846,0.4767,1.0,53.85,30.77,15.38,26,2,0.7524
the_one_show,control,2019-10,0.3333,0.6164,0,40.74,51.85,7.41,27,27,0.6202
the_one_show,control,2019-11,0.4667,1.0,0,46.67,53.33,0.0,15,15,0.5164
the_one_show,covid,2019-12,0.2857,0.3959,0.5,50.0,28.57,21.43,14,14,0.8254
the_one_show,covid,2020-01,0.3125,1.0,0.0,31.25,68.75,0.0,16,16,0.4787
the_one_show,covid,2020-02,0.44,0.5,1,60.0,24.0,16.0,25,25,0.7681
the_one_show,covid,2020-03,0.5,0.847,1.0,56.25,37.5,6.25,16,16,0.6325
the_one_show,covid,2020-04,0.1429,0.3022,0.0,35.71,42.86,21.43,14,14,0.7703
the_one_show,covid,2020-05,0.2105,0.4727,0,47.37,26.32,26.32,19,19,0.855
the_one_show,covid,2020-06,0.2941,0.8002,0,41.18,47.06,11.76,17,17,0.686
the_one_show,covid,2020-07,0.125,0.2316,0.0,31.25,50.0,18.75,16,16,0.7188
the_one_show,covid,2020-08,0.0588,0.4721,0,23.53,58.82,17.65,17,17,0.6587
the_one_show,covid,2020-09,-0.25,-0.3335,0.0,12.5,50.0,37.5,16,2,0.6831
the_one_show,covid,2020-10,0.0714,0.4543,0.0,14.29,78.57,7.14,14,14,0.4746
the_one_show,covid,2020-11,0.2353,0.6701,0,29.41,64.71,5.88,17,17,0.5623
the_one_show,covid,2020-12,0.6,0.7416,1,73.33,13.33,13.33,15,15,0.7368
the_one_show,covid,2021-01,0.2,0.5954,0.0,30.0,60.0,10.0,20,1,0.6156
the_one_show,covid,2021-02,0.1765,0.4392,0,29.41,58.82,11.76,17,17,0.6359
the_one_show,covid,2021-03,0.3529,0.9208,0,41.18,52.94,5.88,17,17,0.6063
the_one_show,covid,2021-04,0.2632,0.7941,0,31.58,63.16,5.26,19,19,0.562
the_one_show,covid,2021-05,0.3889,1.0,0.0,38.89,61.11,0.0,18,18,0.5016
the_one_show,covid,2021-06,0.4737,1.0,0,47.37,52.63,0.0,19,19,0.513
the_one_show,covid,2021-07,0.5294,0.852,1,58.82,35.29,5.88,17,17,0.6243
the_one_show,covid,2021-08,0.2857,0.8802,0.0,35.71,57.14,7.14,14,14,0.6112
the_one_show,covid,2021-09,0.3889,0.7542,0.0,44.44,50.0,5.56,18,18,0.6077
the_one_show,covid,2021-10,0.4211,1.0,0,42.11,57.89,0.0,19,19,0.5073
the_one_show,covid,2021-11,0.2,0.4606,0,33.33,53.33,13.33,15,15,0.6761
the_one_show,covid,2021-12,0.1333,0.4893,0,20.0,73.33,6.67,15,15,0.5164
the_one_show,covid,2022-01,0.2941,0.9486,0,35.29,58.82,5.88,17,17,0.5879
the_one_show,covid,2022-02,0.0938,0.1094,0.0,34.38,40.62,25.0,32,32,0.7771
the_one_show,covid,2022-03,0.25,0.7867,0.0,31.25,62.5,6.25,16,1,0.5774
the_one_show,covid,2022-04,0.25,1.0,0.0,25.0,75.0,0.0,20,20,0.4443
the_one_show,covid,2022-05,-0.1053,-0.4353,0,15.79,57.89,26.32,19,19,0.6578
the_one_show,covid,2022-06,0.1053,0.4878,0.0,21.05,68.42,10.53,38,38,0.5594
the_one_show,covid,2022-07,0.4211,0.8737,0,47.37,47.37,5.26,19,19,0.607
the_one_show,covid,2022-08,0.4,0.9878,0.0,40.0,60.0,0.0,20,20,0.5026
the_one_show,covid,2022-09,0.1579,0.5193,0,31.58,52.63,15.79,19,19,0.6882
the_one_show,covid,2022-10,0.15,0.188,0.0,35.0,45.0,20.0,20,20,0.7452
the_one_show,covid,2022-11,0.2273,0.4461,0.0,40.91,40.91,18.18,22,22,0.7516
the_one_show,covid,2022-12,0.1739,0.2883,0,34.78,47.83,17.39,23,23,0.7168
the_one_show,covid,2023-01,0.1364,0.3093,0.0,27.27,59.09,13.64,22,22,0.6396
the_one_show,covid,2023-02,0.375,0.7527,0.0,43.75,50.0,6.25,16,16,0.6191
the_one_show,covid,2023-03,0.2632,0.4917,0,42.11,42.11,15.79,19,19,0.7335
the_one_show,covid,2023-04,0.5333,0.8609,1,60.0,33.33,6.67,15,15,0.6399
the_one_show,covid,2023-05,0.3,1.0,0.0,30.0,70.0,0.0,20,20,0.4702
