source,period,year_month,mean_sentiment,median_sentiment,positive_pct,neutral_pct,negative_pct,sentence_count,sentiment_std
the_last_leg,control,2019-01,-1,-1,0.0,0.0,100.0,3,0.0
the_last_leg,control,2019-02,-0.4,0,0.0,60.0,40.0,5,0.5477
the_last_leg,control,2019-03,-0.8571,-1,0.0,14.29,85.71,7,0.378
the_last_leg,control,2019-04,-0.8333,-1.0,0.0,16.67,83.33,6,0.4082
the_last_leg,control,2019-05,-0.3333,0,0.0,66.67,33.33,3,0.5774
the_last_leg,control,2019-06,-1,-1.0,0.0,0.0,100.0,2,0.0
the_last_leg,control,2019-07,0,0,0.0,100.0,0.0,5,0.0
the_last_leg,control,2019-10,-0.8,-1,0.0,20.0,80.0,5,0.4472
the_last_leg,control,2019-11,-1,-1.0,0.0,0.0,100.0,2,0.0
the_last_leg,covid,2019-12,-0.6667,-1.0,0.0,33.33,66.67,6,0.5164
the_last_leg,covid,2020-01,-0.25,0.0,0.0,75.0,25.0,8,0.4629
the_last_leg,covid,2020-02,-0.5,-0.5,0.0,50.0,50.0,8,0.5345
the_last_leg,covid,2020-03,-0.6,-1.0,0.0,40.0,60.0,30,0.4983
the_last_leg,covid,2020-05,-0.5667,-1.0,0.0,43.33,56.67,30,0.504
the_last_leg,covid,2020-06,-0.4773,0.0,0.0,52.27,47.73,44,0.5053
the_last_leg,covid,2020-10,-0.6164,-1,0.0,38.36,61.64,73,0.4896
the_last_leg,covid,2020-11,-0.7879,-1,0.0,21.21,78.79,33,0.4151
the_last_leg,covid,2020-12,-0.5833,-1.0,0.0,41.67,58.33,24,0.5036
the_last_leg,covid,2021-01,-0.641,-1.0,0.0,35.9,64.1,78,0.4828
the_last_leg,covid,2021-02,-0.7037,-1.0,0.0,29.63,70.37,54,0.4609
the_last_leg,covid,2021-03,-0.4211,0.0,0.0,57.89,42.11,38,0.5004
the_last_leg,covid,2021-06,-0.5263,-1.0,0.0,47.37,52.63,38,0.506
the_last_leg,covid,2021-07,-0.6207,-1,0.0,37.93,62.07,29,0.4938
the_last_leg,covid,2021-08,-0.2857,0,0.0,71.43,28.57,7,0.488
the_last_leg,covid,2021-09,-0.8333,-1.0,0.0,16.67,83.33,6,0.4082
the_last_leg,covid,2021-10,-0.6486,-1,0.0,35.14,64.86,37,0.484
the_last_leg,covid,2021-11,-0.4667,0,0.0,53.33,46.67,15,0.5164
the_last_leg,covid,2021-12,-0.3333,0,0.0,66.67,33.33,3,0.5774
the_last_leg,covid,2022-01,-0.7,-1.0,0.0,30.0,70.0,10,0.483
the_last_leg,covid,2022-02,-0.4615,0,0.0,53.85,46.15,13,0.5189
the_last_leg,covid,2022-03,-0.625,-1.0,0.0,37.5,62.5,8,0.5175
the_last_leg,covid,2022-07,0,0,0.0,100.0,0.0,1,0.0
the_last_leg,covid,2022-08,-0.3333,0,0.0,66.67,33.33,3,0.5774
the_last_leg,covid,2022-09,-0.8571,-1,0.0,14.29,85.71,7,0.378
the_last_leg,covid,2022-11,-0.5,-0.5,0.0,50.0,50.0,10,0.527
the_last_leg,covid,2022-12,-0.3333,0,0.0,66.67,33.33,3,0.5774
the_last_leg,covid,2023-01,-0.1667,0.0,0.0,83.33,16.67,6,0.4082
the_last_leg,covid,2023-02,-0.7143,-1,0.0,28.57,71.43,7,0.488
the_last_leg,covid,2023-03,-0.875,-1.0,0.0,12.5,87.5,16,0.3416
the_one_show,control,2016-06,-0.3333,0,0.0,66.67,33.33,3,0.5774
the_one_show,control,2016-07,-0.6667,-1.0,0.0,33.33,66.67,6,0.5164
the_one_show,control,2016-08,0,0,0.0,100.0,0.0,5,0.0
the_one_show,control,2016-09,-0.3333,0,0.0,66.67,33.33,3,0.5774
the_one_show,control,2016-10,0,0.0,0.0,100.0,0.0,2,0.0
the_one_show,control,2016-11,-0.3333,0.0,0.0,66.67,33.33,6,0.5164
the_one_show,control,2016-12,0,0,0.0,100.0,0.0,1,0.0
the_one_show,control,2017-01,-0.4667,0,0.0,53.33,46.67,15,0.5164
the_one_show,control,2017-02,-0.5833,-1.0,0.0,41.67,58.33,12,0.5149
the_one_show,control,2017-03,-0.6667,-1,0.0,33.33,66.67,15,0.488
the_one_show,control,2017-04,-0.5,-0.5,0.0,50.0,50.0,2,0.7071
the_one_show,control,2017-05,-0.6,-1,0.0,40.0,60.0,5,0.5477
the_one_show,control,2017-06,-0.25,0.0,0.0,75.0,25.0,4,0.5
the_one_show,control,2017-07,0,0,0.0,100.0,0.0,1,0.0
the_one_show,control,2017-08,-0.2,0,0.0,80.0,20.0,5,0.4472
the_one_show,control,2017-10,-0.25,0.0,0.0,75.0,25.0,4,0.5
the_one_show,control,2017-11,-0.5,-0.5,0.0,50.0,50.0,6,0.5477
the_one_show,control,2017-12,-0.4286,0,0.0,57.14,42.86,7,0.5345
the_one_show,control,2018-01,-0.1111,0,0.0,88.89,11.11,9,0.3333
the_one_show,control,2018-02,-0.4118,0,0.0,58.82,41.18,17,0.5073
the_one_show,control,2018-03,-0.3333,0.0,0.0,66.67,33.33,6,0.5164
the_one_show,control,2018-04,-0.1667,0.0,0.0,83.33,16.67,12,0.3892
the_one_show,control,2018-05,-0.4286,0.0,0.0,57.14,42.86,14,0.5136
the_one_show,control,2018-06,-1,-1,0.0,0.0,100.0,3,0.0
the_one_show,control,2018-07,-0.5,-0.5,0.0,50.0,50.0,2,0.7071
the_one_show,control,2018-08,-0.5,-0.5,0.0,50.0,50.0,2,0.7071
the_one_show,control,2018-09,0,0,0.0,100.0,0.0,1,0.0
the_one_show,control,2018-10,-1,-1,0.0,0.0,100.0,1,0.0
the_one_show,control,2018-11,0,0.0,0.0,100.0,0.0,2,0.0
the_one_show,control,2018-12,-1,-1,0.0,0.0,100.0,3,0.0
the_one_show,control,2019-01,-0.2857,0,0.0,71.43,28.57,7,0.488
the_one_show,control,2019-02,-1,-1.0,0.0,0.0,100.0,2,0.0
the_one_show,control,2019-04,-0.3333,0,0.0,66.67,33.33,3,0.5774
the_one_show,control,2019-05,-0.5,-0.5,0.0,50.0,50.0,4,0.5774
the_one_show,control,2019-07,-0.6667,-1.0,0.0,33.33,66.67,6,0.5164
the_one_show,control,2019-08,0,0,0.0,100.0,0.0,1,0.0
the_one_show,control,2019-09,-0.44,0.0,0.0,56.0,44.0,50,0.5014
the_one_show,control,2019-10,-0.5714,-1,0.0,42.86,57.14,7,0.5345
the_one_show,control,2019-11,-1,-1,0.0,0.0,100.0,1,0.0
the_one_show,covid,2019-12,0,0.0,0.0,100.0,0.0,2,0.0
the_one_show,covid,2020-01,-0.7143,-1,0.0,28.57,71.43,7,0.488
the_one_show,covid,2020-02,0,0.0,0.0,100.0,0.0,2,0.0
the_one_show,covid,2020-03,-0.6279,-1,0.0,37.21,62.79,43,0.4891
the_one_show,covid,2020-04,-0.2353,0,0.0,76.47,23.53,17,0.4372
the_one_show,covid,2020-05,-0.1304,0,0.0,86.96,13.04,23,0.3444
the_one_show,covid,2020-06,-0.5455,-1,0.0,45.45,54.55,11,0.5222
the_one_show,covid,2020-07,-0.3636,0.0,0.0,63.64,36.36,22,0.4924
the_one_show,covid,2020-08,-0.2632,0,0.0,73.68,26.32,19,0.4524
the_one_show,covid,2020-09,-0.5,-0.5,0.0,50.0,50.0,32,0.508
the_one_show,covid,2020-10,-0.2308,0,0.0,76.92,23.08,13,0.4385
the_one_show,covid,2020-11,-0.5333,-1,0.0,46.67,53.33,15,0.5164
the_one_show,covid,2020-12,-0.25,0.0,0.0,75.0,25.0,8,0.4629
the_one_show,covid,2021-01,-0.7,-1.0,0.0,30.0,70.0,50,0.4629
the_one_show,covid,2021-02,-0.3226,0,0.0,67.74,32.26,31,0.4752
the_one_show,covid,2021-03,-0.25,0.0,0.0,75.0,25.0,4,0.5
the_one_show,covid,2021-04,-0.1111,0.0,0.0,88.89,11.11,18,0.3234
the_one_show,covid,2021-05,-0.4545,0,0.0,54.55,45.45,11,0.5222
the_one_show,covid,2021-06,-0.75,-1.0,0.0,25.0,75.0,4,0.5
the_one_show,covid,2021-07,-0.5333,-1,0.0,46.67,53.33,15,0.5164
the_one_show,covid,2021-08,-0.2857,0,0.0,71.43,28.57,7,0.488
the_one_show,covid,2021-09,0,0,0.0,100.0,0.0,1,0.0
the_one_show,covid,2021-10,-0.4615,0,0.0,53.85,46.15,13,0.5189
the_one_show,covid,2021-11,-0.5789,-1,0.0,42.11,57.89,19,0.5073
the_one_show,covid,2021-12,-0.6,-1,0.0,40.0,60.0,5,0.5477
the_one_show,covid,2022-01,-0.4,0,0.0,60.0,40.0,5,0.5477
the_one_show,covid,2022-02,-0.7273,-1,0.0,27.27,72.73,11,0.4671
the_one_show,covid,2022-03,-0.5294,-1,0.0,47.06,52.94,17,0.5145
the_one_show,covid,2022-04,0,0.0,0.0,100.0,0.0,8,0.0
the_one_show,covid,2022-06,-0.5455,-1,0.0,45.45,54.55,11,0.5222
the_one_show,covid,2022-07,-0.25,0.0,0.0,75.0,25.0,4,0.5
the_one_show,covid,2022-08,0,0,0.0,100.0,0.0,7,0.0
the_one_show,covid,2022-09,-1,-1.0,0.0,0.0,100.0,2,0.0
the_one_show,covid,2022-10,-0.25,0.0,0.0,75.0,25.0,4,0.5
the_one_show,covid,2022-11,0,0,0.0,100.0,0.0,3,0.0
the_one_show,covid,2022-12,0,0,0.0,100.0,0.0,1,0.0
the_one_show,covid,2023-02,0,0,0.0,100.0,0.0,1,0.0
the_one_show,covid,2023-03,0,0,0.0,100.0,0.0,1,0.0
the_one_show,covid,2023-04,0,0,0.0,100.0,0.0,3,0.0
the_one_show,covid,2023-05,0,0.0,0.0,100.0,0.0,2,0.0
